

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
103.573  000.027  000.027: require('nvim-tree.actions.moves.item')
103.611  000.030  000.030: require('nvim-tree.actions.finders.search-node')
103.641  000.027  000.027: require('nvim-tree.actions.node.run-command')
103.675  000.030  000.030: require('nvim-tree.actions.node.file-popup')
103.706  000.029  000.029: require('nvim-tree.actions.node.system-open')
103.739  000.031  000.031: require('nvim-tree.marks.bulk-move')
103.742  000.555  000.090: require('nvim-tree.actions.dispatch')
103.766  002.953  000.178: require('nvim-tree')
103.796  000.028  000.028: require('nvim-tree.config')
105.827  000.576  000.576: require('nvim-tree.actions')
105.881  000.046  000.046: require('nvim-tree.actions.node.open-file')
106.743  000.034  000.034: require('nvim-tree.marks.navigation')
106.748  000.115  000.081: require('nvim-tree.api')
106.757  000.174  000.059: require('nvim-tree.keymap')
107.008  000.141  000.141: require('nvim-web-devicons')
108.060  007.272  003.354: sourcing /home/j0rdi/.config/nvim/after/plugin/nvim-tree.lua
108.173  000.035  000.035: require('project_nvim.config')
108.244  000.029  000.029: require('project_nvim.utils.path')
108.250  000.073  000.044: require('project_nvim.utils.history')
108.251  000.147  000.039: require('project_nvim')
108.291  000.031  000.031: require('project_nvim.utils.globtopattern')
108.350  000.039  000.039: require('project_nvim.project')
108.583  000.033  000.033: require('telescope._extensions')
108.588  000.085  000.053: require('telescope')
108.791  000.027  000.027: require('telescope.state')
108.830  000.036  000.036: require('telescope.config.resolve')
108.832  000.099  000.036: require('telescope.pickers.entry_display')
108.921  000.044  000.044: require('telescope.log')
108.928  000.094  000.050: require('telescope.utils')
108.935  000.275  000.082: require('telescope.make_entry')
109.127  000.025  000.025: require('plenary.tbl')
109.131  000.055  000.031: require('plenary.vararg.rotate')
109.132  000.083  000.028: require('plenary.vararg')
109.159  000.025  000.025: require('plenary.errors')
109.163  000.144  000.036: require('plenary.async.async')
109.282  000.030  000.030: require('plenary.async.structs')
109.296  000.075  000.045: require('plenary.async.control')
109.301  000.110  000.034: require('plenary.async.util')
109.302  000.137  000.028: require('plenary.async.tests')
109.304  000.330  000.049: require('plenary.async')
109.307  000.370  000.040: require('telescope.finders.async_static_finder')
109.396  000.024  000.024: require('plenary.class')
109.407  000.066  000.042: require('telescope._')
109.410  000.101  000.035: require('telescope.finders.async_oneshot_finder')
109.443  000.032  000.032: require('telescope.finders.async_job_finder')
109.448  000.820  000.042: require('telescope.finders')
109.669  000.026  000.026: require('telescope.deprecated')
109.717  000.045  000.045: require('telescope.sorters')
110.701  001.102  001.031: require('telescope.config')
110.751  000.044  000.044: require('telescope.pickers.scroller')
110.789  000.035  000.035: require('telescope.actions.state')
110.823  000.032  000.032: require('telescope.actions.utils')
110.892  000.031  000.031: require('telescope.actions.mt')
110.905  000.079  000.048: require('telescope.actions.set')
110.934  000.027  000.027: require('telescope.from_entry')
111.054  001.534  000.215: require('telescope.actions')
111.093  000.035  000.035: require('telescope.debounce')
111.157  000.061  000.061: require('telescope.mappings')
111.198  000.037  000.037: require('telescope.pickers.highlights')
111.232  000.031  000.031: require('telescope.pickers.window')
111.296  000.030  000.030: require('telescope.algos.linked_list')
111.299  000.064  000.034: require('telescope.entry_manager')
111.333  000.028  000.028: require('telescope.pickers.multi')
111.344  001.895  000.104: require('telescope.pickers')
111.448  000.053  000.053: require('telescope.builtin.__lsp')
111.457  000.110  000.057: require('telescope.builtin')
111.463  002.873  000.049: require('telescope._extensions.projects')
111.466  003.382  000.206: sourcing /home/j0rdi/.config/nvim/after/plugin/projects.lua
112.329  000.085  000.085: require('fzf_lib')
112.335  000.138  000.052: require('telescope._extensions.fzf')
112.446  000.960  000.822: sourcing /home/j0rdi/.config/nvim/after/plugin/telescope.lua
112.568  000.028  000.028: require('toggleterm.lazy')
112.599  000.027  000.027: require('toggleterm.constants')
112.676  000.074  000.074: require('toggleterm.terminal')
112.680  000.192  000.063: require('toggleterm')
112.750  000.031  000.031: require('toggleterm.colors')
112.782  000.030  000.030: require('toggleterm.utils')
112.787  000.103  000.041: require('toggleterm.config')
112.990  000.080  000.080: require('toggleterm.commandline')
113.112  000.646  000.271: sourcing /home/j0rdi/.config/nvim/after/plugin/toggleterm.lua
115.771  000.058  000.058: require('nvim-treesitter.locals')
115.775  000.127  000.069: require('illuminate.providers.treesitter')
116.313  000.101  000.101: require('nvim-treesitter.indent')
116.556  000.091  000.091: require('nvim-treesitter.incremental_selection')
116.802  000.057  000.057: require('ts_context_commentstring.utils')
116.809  000.125  000.068: require('ts_context_commentstring.internal')
116.924  000.067  000.067: require('nvim-treesitter.highlight')
116.937  003.795  003.285: sourcing /home/j0rdi/.config/nvim/after/plugin/treesitter.lua
117.243  000.044  000.044: require('zen-mode.util')
117.284  000.185  000.141: require('zen-mode.config')
117.338  000.051  000.051: require('zen-mode.plugins')
117.343  000.311  000.074: require('zen-mode.view')
117.346  000.370  000.059: require('zen-mode')
117.475  000.518  000.148: sourcing /home/j0rdi/.config/nvim/after/plugin/zen-mode.lua
117.480  000.978: loading after plugins
117.491  000.010: inits 3
119.650  002.160: reading ShaDa
119.787  000.039  000.039: require('luasnip.loaders.util')
119.793  000.094  000.055: require('luasnip.loaders.from_lua')
120.074  000.033  000.033: require('luasnip.nodes.util')
120.104  000.026  000.026: require('luasnip.util.events')
120.112  000.106  000.047: require('luasnip.nodes.node')
120.170  000.056  000.056: require('luasnip.nodes.insertNode')
120.223  000.040  000.040: require('luasnip.nodes.textNode')
120.262  000.034  000.034: require('luasnip.util.mark')
120.298  000.032  000.032: require('luasnip.util.pattern_tokenizer')
120.326  000.026  000.026: require('luasnip.util.dict')
120.347  000.427  000.132: require('luasnip.nodes.snippet')
120.457  000.033  000.033: require('luasnip.util.parser.neovim_ast')
120.490  000.030  000.030: require('luasnip.util.str')
120.932  000.037  000.037: require('luasnip.util.directed_graph')
120.938  000.551  000.451: require('luasnip.util.parser.ast_utils')
121.008  000.067  000.067: require('luasnip.nodes.functionNode')
121.074  000.063  000.063: require('luasnip.nodes.choiceNode')
121.130  000.053  000.053: require('luasnip.nodes.dynamicNode')
121.164  000.031  000.031: require('luasnip.util.functions')
121.170  000.820  000.055: require('luasnip.util.parser.ast_parser')
121.231  000.059  000.059: require('luasnip.util.parser.neovim_parser')
121.237  001.349  000.043: require('luasnip.util.parser')
121.241  001.386  000.037: require('luasnip.nodes.snippetProxy')
121.246  001.432  000.046: require('luasnip.loaders.from_snipmate')
121.319  000.047  000.047: require('luasnip.loaders.from_vscode')
122.161  000.938: opening buffers
122.290  000.039  000.039: require('bufferline.state')
122.345  000.145: BufEnter autocommands
122.347  000.002: editing files in windows
122.407  000.039  000.039: require('mason-core.terminator')
127.944  000.246  000.246: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot/agent.vim
128.111  000.063  000.063: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot/job.vim
141.873  000.085  000.085: require('_copilot')
143.857  000.085  000.085: require('gitsigns.current_line_blame')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.005  000.005: --- NVIM STARTING ---
000.066  000.060: event init
000.120  000.055: early init
000.158  000.037: locale set
000.178  000.020: init first window
000.355  000.177: inits 1
000.360  000.006: window checked
000.363  000.003: parsing arguments
000.657  000.050  000.050: require('vim.shared')
000.733  000.025  000.025: require('vim._meta')
000.734  000.075  000.049: require('vim._editor')
000.735  000.147  000.022: require('vim._init_packages')
000.736  000.227: init lua interpreter
000.760  000.024: expanding arguments
000.787  000.027: inits 2
000.950  000.163: init highlight
000.951  000.001: waiting for UI
001.534  000.584: done waiting for UI
001.544  000.009: init screen for UI
001.621  000.077: init default mappings
001.630  000.009: init default autocommands
002.386  000.035  000.035: sourcing /usr/share/nvim/runtime/ftplugin.vim
002.521  000.018  000.018: sourcing /usr/share/nvim/runtime/indent.vim
002.560  000.007  000.007: sourcing /usr/share/nvim/archlinux.vim
002.562  000.019  000.012: sourcing /etc/xdg/nvim/sysinit.vim
003.302  000.716  000.716: require('j0rdi.options')
003.417  000.041  000.041: require('j0rdi.utils')
003.427  000.005  000.005: require('vim.keymap')
004.430  000.004  000.004: require('vim.F')
004.468  001.027  001.023: require('vim.diagnostic')
005.165  001.861  000.788: require('j0rdi.mappings')
006.029  000.192  000.192: require('packer.util')
006.046  000.773  000.581: require('packer')
006.707  000.267  000.267: require('packer.log')
006.711  000.410  000.143: require('packer.async')
007.025  000.114  000.114: require('packer.result')
007.028  000.316  000.201: require('packer.jobs')
007.032  000.974  000.249: require('packer.plugin_utils')
007.245  000.206  000.206: require('packer.snapshot')
007.530  002.363  000.409: require('j0rdi.plugins')
008.181  000.300  000.300: require('tokyonight.treesitter')
008.193  000.503  000.204: require('tokyonight.util')
008.896  000.153  000.153: require('tokyonight.colors')
008.898  000.705  000.551: require('tokyonight.theme')
009.056  000.156  000.156: require('tokyonight.config')
009.058  001.487  000.123: require('tokyonight')
010.216  000.111  000.111: require('vim.treesitter.language')
010.222  000.432  000.321: require('vim.treesitter.query')
010.503  000.279  000.279: require('vim.treesitter.languagetree')
010.528  000.959  000.247: require('vim.treesitter')
010.744  000.214  000.214: require('vim.treesitter.highlighter')
011.516  002.105  000.932: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/tokyonight.nvim/colors/tokyonight.lua
011.522  003.990  000.397: require('j0rdi.colorscheme')
011.789  000.076  000.076: require('mason-core.path')
011.797  000.163  000.087: require('mason.settings')
012.094  000.135  000.135: require('mason-core.functional')
012.292  000.063  000.063: require('mason-core.functional.data')
012.298  000.193  000.129: require('mason-core.functional.function')
012.380  000.073  000.073: require('mason-core.functional.relation')
012.470  000.083  000.083: require('mason-core.functional.logic')
012.484  000.685  000.202: require('mason-core.platform')
012.486  000.925  000.077: require('mason')
012.811  000.183  000.183: require('mason-core.log')
012.814  000.328  000.145: require('mason-lspconfig')
012.897  000.081  000.081: require('neodev')
012.983  000.084  000.084: require('neodev.config')
013.212  000.098  000.098: require('neodev.util')
013.215  000.212  000.114: require('neodev.lsp')
015.397  000.209  000.209: require('vim.lsp.log')
015.931  000.531  000.531: require('vim.lsp.protocol')
017.103  000.288  000.288: require('vim.lsp._snippet')
017.268  000.162  000.162: require('vim.highlight')
017.279  001.346  000.896: require('vim.lsp.util')
017.288  002.436  000.350: require('vim.lsp.handlers')
017.681  000.392  000.392: require('vim.lsp.rpc')
017.905  000.221  000.221: require('vim.lsp.sync')
018.390  000.483  000.483: require('vim.lsp.buf')
018.585  000.193  000.193: require('vim.lsp.diagnostic')
019.185  000.244  000.244: require('vim.lsp.codelens')
019.267  005.691  001.723: require('vim.lsp')
019.293  006.077  000.385: require('lspconfig.util')
019.693  000.092  000.092: require('cmp_nvim_lsp.source')
019.696  000.187  000.095: require('cmp_nvim_lsp')
019.769  000.301  000.114: require('j0rdi.lsp.setup')
020.179  000.163  000.163: require('mason-core.functional.list')
020.192  000.335  000.172: require('mason.api.command')
020.277  000.064  000.064: require('mason-lspconfig.settings')
020.434  000.106  000.106: require('mason-lspconfig.lspconfig_hook')
020.631  000.090  000.090: require('mason-core.functional.table')
020.668  000.231  000.141: require('mason-lspconfig.mappings.server')
021.051  000.160  000.160: require('mason-core.async')
021.112  000.059  000.059: require('mason-core.async.uv')
021.118  000.348  000.129: require('mason-core.fs')
021.209  000.090  000.090: require('mason-core.optional')
021.293  000.082  000.082: require('mason-core.EventEmitter')
021.498  000.204  000.204: require('mason-registry.index')
021.515  000.846  000.122: require('mason-registry')
021.571  000.054  000.054: require('mason-lspconfig.server_config_extensions')
021.809  000.236  000.236: require('lspconfig.configs')
021.923  000.111  000.111: require('lspconfig.server_configurations.omnisharp')
022.123  000.056  000.056: require('mason-core.notify')
022.125  000.138  000.083: require('mason-lspconfig.ensure_installed')
022.601  000.138  000.138: require('mason-core.result')
023.155  000.209  000.209: require('mason-core.process')
023.263  000.437  000.227: require('mason-core.spawn')
023.391  000.126  000.126: require('mason-core.receipt')
023.513  000.116  000.116: require('mason-core.functional.string')
023.526  000.923  000.244: require('mason-core.installer.context')
023.628  000.101  000.101: require('mason-core.installer.linker')
023.751  000.121  000.121: require('mason-core.async.control')
023.756  001.459  000.177: require('mason-core.installer')
023.944  000.186  000.186: require('mason-core.installer.handle')
024.506  000.107  000.107: require('mason-core.managers.powershell')
024.509  000.238  000.131: require('mason-core.fetch')
024.512  000.298  000.060: require('mason-core.managers.cargo.client')
024.832  000.162  000.162: require('mason-core.managers.std')
025.028  000.089  000.089: require('mason-core.providers')
025.038  000.203  000.115: require('mason-core.managers.github.client')
025.043  000.531  000.165: require('mason-core.managers.github')
025.058  001.014  000.186: require('mason-core.managers.cargo')
025.205  000.146  000.146: require('mason-core.managers.composer')
025.400  000.193  000.193: require('mason-core.managers.gem')
025.556  000.154  000.154: require('mason-core.managers.git')
025.794  000.236  000.236: require('mason-core.managers.go')
026.042  000.245  000.245: require('mason-core.managers.luarocks')
026.234  000.190  000.190: require('mason-core.managers.npm')
026.408  000.172  000.172: require('mason-core.managers.pip3')
026.413  002.467  000.116: require('mason-core.package.version-check')
026.417  004.291  000.178: require('mason-core.package')
026.514  000.087  000.087: require('mason-registry.pyright')
026.618  000.065  000.065: require('mason-registry.json-lsp')
026.724  000.089  000.089: require('mason-registry.lua-language-server')
026.821  000.066  000.066: require('mason-registry.typescript-language-server')
027.022  000.065  000.065: require('mason-core.functional.number')
027.036  000.212  000.146: require('mason-lspconfig.api.command')
027.164  000.090  000.090: require('lspconfig')
027.258  000.091  000.091: require('lspconfig.server_configurations.pyright')
027.708  000.100  000.100: require('lspconfig.server_configurations.sumneko_lua')
028.102  000.093  000.093: require('lspconfig.server_configurations.tsserver')
028.583  000.087  000.087: require('lspconfig.server_configurations.jsonls')
029.282  000.142  000.142: require('fidget.log')
029.288  000.423  000.281: require('fidget')
029.412  000.096  000.096: require('fidget.spinners')
029.841  000.176  000.176: require('null-ls.utils')
029.886  000.324  000.148: require('null-ls.config')
030.018  000.066  000.066: require('null-ls.helpers.cache')
030.167  000.147  000.147: require('null-ls.helpers.diagnostics')
030.232  000.063  000.063: require('null-ls.helpers.formatter_factory')
030.521  000.086  000.086: require('null-ls.logger')
030.616  000.093  000.093: require('null-ls.state')
030.619  000.385  000.206: require('null-ls.helpers.generator_factory')
030.821  000.097  000.097: require('null-ls.helpers.command_resolver')
030.823  000.203  000.107: require('null-ls.helpers.make_builtin')
030.910  000.085  000.085: require('null-ls.helpers.range_formatting_args_factory')
030.912  001.024  000.074: require('null-ls.helpers')
031.374  000.112  000.112: require('null-ls.methods')
031.379  000.266  000.154: require('null-ls.diagnostics')
031.383  000.470  000.204: require('null-ls.sources')
031.462  000.077  000.077: require('null-ls.builtins')
031.464  001.987  000.092: require('null-ls')
031.561  000.095  000.095: require('null-ls.builtins.formatting.prettier')
031.653  000.081  000.081: require('null-ls.builtins.formatting.autopep8')
031.730  000.075  000.075: require('null-ls.builtins.formatting.stylua')
031.803  000.070  000.070: require('null-ls.builtins.formatting.shfmt')
031.904  000.099  000.099: require('null-ls.builtins.diagnostics.shellcheck')
032.333  000.175  000.175: require('null-ls.client')
032.350  002.914  000.332: require('j0rdi.lsp.null-ls')
032.351  020.828  001.995: require('j0rdi.lsp')
032.396  000.026  000.026: require('j0rdi.lib.globals')
033.281  000.210  000.210: require('plenary.bit')
033.393  000.110  000.110: require('plenary.functional')
033.413  000.011  000.011: require('ffi')
033.422  000.797  000.466: require('plenary.path')
034.255  001.789  000.993: require('plenary.filetype')
034.316  000.058  000.058: require('j0rdi.lib.helpers')
034.652  000.335  000.335: require('plenary.job')
034.659  002.262  000.080: require('j0rdi.lib.autorun.Run')
037.614  002.936  002.936: require('j0rdi.lib.productivity.project-scanner')
040.370  002.752  002.752: require('j0rdi.lib.productivity.todo-organizer')
040.374  005.713  000.026: require('j0rdi.lib.productivity')
040.376  008.023  000.022: require('j0rdi.lib')
040.378  037.805  000.024: sourcing /home/j0rdi/.config/nvim/init.lua
040.386  000.879: sourcing vimrc file(s)
040.717  000.010  000.010: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/LuaSnip/ftdetect/snippets.vim
040.863  000.007  000.007: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
040.937  000.012  000.012: sourcing /usr/share/vim/vimfiles/ftdetect/conkyrc.vim
040.957  000.012  000.012: sourcing /usr/share/vim/vimfiles/ftdetect/meson.vim
041.149  000.564  000.522: sourcing /usr/share/nvim/runtime/filetype.lua
041.171  000.011  000.011: sourcing /usr/share/nvim/runtime/filetype.vim
041.390  000.062  000.062: sourcing /usr/share/nvim/runtime/syntax/synload.vim
041.486  000.273  000.211: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
042.210  000.096  000.096: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
042.226  000.006  000.006: sourcing /usr/share/nvim/runtime/plugin/health.vim
042.496  000.105  000.105: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
042.553  000.317  000.212: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
042.657  000.095  000.095: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
042.880  000.212  000.212: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
042.992  000.006  000.006: sourcing /home/j0rdi/.local/share/nvim/rplugin.vim
042.997  000.100  000.094: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
043.046  000.039  000.039: sourcing /usr/share/nvim/runtime/plugin/shada.vim
043.076  000.015  000.015: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
043.155  000.067  000.067: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
043.223  000.051  000.051: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
043.251  000.011  000.011: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
043.373  000.097  000.097: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
045.597  000.162  000.162: require('which-key.util')
045.600  000.296  000.134: require('which-key.tree')
045.774  000.173  000.173: require('which-key.config')
045.781  000.824  000.355: require('which-key.keys')
045.784  001.962  001.138: require('which-key')
046.252  000.067  000.067: require('nvim-autopairs._log')
046.407  000.152  000.152: require('nvim-autopairs.utils')
046.861  000.205  000.205: require('nvim-autopairs.conds')
046.865  000.350  000.145: require('nvim-autopairs.rule')
046.867  000.458  000.108: require('nvim-autopairs.rules.basic')
046.873  001.055  000.377: require('nvim-autopairs')
047.550  000.226  000.226: require('packer.load')
049.717  000.198  000.198: require('nvim-treesitter.utils')
050.649  000.929  000.929: require('nvim-treesitter.parsers')
051.897  000.286  000.286: require('nvim-treesitter.ts_utils')
051.904  000.461  000.175: require('nvim-treesitter.tsrange')
052.004  000.098  000.098: require('nvim-treesitter.caching')
052.018  000.850  000.290: require('nvim-treesitter.query')
052.038  001.212  000.363: require('nvim-treesitter.configs')
052.044  001.392  000.179: require('nvim-treesitter.info')
052.271  000.226  000.226: require('nvim-treesitter.shell_command_selectors')
052.293  003.413  000.668: require('nvim-treesitter.install')
052.396  000.101  000.101: require('nvim-treesitter.statusline')
052.560  000.162  000.162: require('nvim-treesitter.query_predicates')
052.563  004.728  001.052: require('nvim-treesitter')
052.782  004.979  000.250: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
054.197  001.177  001.177: require('nvim-treesitter-textobjects')
054.748  000.227  000.227: require('nvim-treesitter.textobjects.shared')
054.752  000.472  000.245: require('nvim-treesitter.textobjects.select')
055.109  000.158  000.158: require('nvim-treesitter.textobjects.attach')
055.312  000.201  000.201: require('nvim-treesitter.textobjects.repeatable_move')
055.319  000.555  000.196: require('nvim-treesitter.textobjects.move')
055.592  000.143  000.143: require('nvim-treesitter.textobjects.swap')
055.791  000.180  000.180: require('nvim-treesitter.textobjects.lsp_interop')
055.803  002.793  000.265: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/opt/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
057.154  001.097  001.097: require('nvim-treesitter-playground')
057.254  001.227  000.129: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/opt/playground/plugin/nvim-treesitter-playground.lua
057.317  013.884  001.643: sourcing /home/j0rdi/.config/nvim/plugin/packer_compiled.lua
057.514  000.082  000.082: sourcing /usr/share/nvim/runtime/plugin/man.lua
057.528  001.225: loading rtp plugins
058.081  000.060  000.060: require('Comment.config')
058.599  000.241  000.241: require('Comment.ft')
058.605  000.522  000.281: require('Comment.utils')
058.815  000.209  000.209: require('Comment.opfunc')
058.937  000.120  000.120: require('Comment.extra')
058.947  001.062  000.151: require('Comment.api')
059.120  001.284  000.222: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
059.500  000.027  000.027: require('luasnip.util.types')
059.568  000.066  000.066: require('luasnip.util.ext_opts')
059.904  000.031  000.031: require('luasnip.session')
059.911  000.295  000.264: require('luasnip.util.util')
059.913  000.342  000.048: require('luasnip.extras.filetype_functions')
059.968  000.720  000.284: require('luasnip.config')
060.008  000.836  000.116: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
060.618  000.259  000.259: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot.vim
060.645  000.479  000.220: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/copilot.vim/plugin/copilot.vim
061.366  000.193  000.193: require('indent_blankline/utils')
061.370  000.550  000.357: require('indent_blankline')
061.557  000.076  000.076: require('indent_blankline.commands')
061.605  000.827  000.200: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
061.941  000.103  000.103: require('cmp.utils.api')
062.082  000.076  000.076: require('cmp.types.cmp')
062.363  000.150  000.150: require('cmp.utils.misc')
062.374  000.291  000.141: require('cmp.types.lsp')
062.435  000.059  000.059: require('cmp.types.vim')
062.437  000.493  000.067: require('cmp.types')
062.511  000.073  000.073: require('cmp.utils.highlight')
062.661  000.065  000.065: require('cmp.utils.debug')
062.668  000.155  000.090: require('cmp.utils.autocmd')
062.844  001.062  000.238: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
062.942  000.029  000.029: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.lua
063.173  000.154  000.154: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
063.273  000.022  000.022: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
063.923  000.078  000.078: require('nvim-ts-autotag._log')
063.927  000.259  000.181: require('nvim-ts-autotag.utils')
063.933  000.525  000.266: require('nvim-ts-autotag.internal')
063.935  000.615  000.091: require('nvim-ts-autotag')
063.963  000.651  000.035: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
064.126  000.086  000.086: require('ts_context_commentstring')
064.144  000.111  000.026: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
064.236  000.029  000.029: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
064.339  000.019  000.019: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
064.632  000.209  000.209: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
064.756  000.045  000.045: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-bbye/plugin/bbye.vim
065.445  000.628  000.628: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
066.075  000.113  000.113: require('illuminate.util')
066.219  000.141  000.141: require('illuminate.config')
066.351  000.129  000.129: require('illuminate.reference')
066.354  000.512  000.128: require('illuminate.highlight')
066.359  000.739  000.227: require('illuminate.engine')
066.621  000.243  000.243: require('illuminate')
066.730  001.199  000.217: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-illuminate/plugin/illuminate.vim
066.862  000.061  000.061: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-rhubarb/plugin/rhubarb.vim
067.160  000.234  000.234: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/vim-sleuth/plugin/sleuth.vim
067.238  000.007  000.007: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
067.308  000.012  000.012: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/zen-mode.nvim/plugin/zen-mode.vim
067.403  001.978: loading packages
068.465  000.119  000.119: require('cmp.utils.char')
068.471  000.258  000.139: require('cmp.utils.str')
068.544  000.071  000.071: require('cmp.utils.pattern')
068.892  000.069  000.069: require('cmp.utils.buffer')
068.896  000.256  000.187: require('cmp.utils.keymap')
068.899  000.354  000.097: require('cmp.utils.feedkeys')
069.022  000.121  000.121: require('cmp.utils.async')
069.205  000.078  000.078: require('cmp.utils.cache')
069.208  000.184  000.106: require('cmp.context')
069.724  000.131  000.131: require('cmp.config.mapping')
070.031  000.194  000.194: require('cmp.config.compare')
070.033  000.307  000.112: require('cmp.config.default')
070.042  000.607  000.170: require('cmp.config')
070.563  000.159  000.159: require('cmp.matcher')
070.569  000.500  000.341: require('cmp.entry')
070.574  001.365  000.257: require('cmp.source')
070.807  000.077  000.077: require('cmp.utils.event')
071.134  000.199  000.199: require('cmp.utils.window')
071.137  000.328  000.129: require('cmp.view.docs_view')
071.425  000.287  000.287: require('cmp.view.custom_entries_view')
071.652  000.225  000.225: require('cmp.view.wildmenu_entries_view')
071.801  000.147  000.147: require('cmp.view.native_entries_view')
071.914  000.111  000.111: require('cmp.view.ghost_text_view')
071.921  001.346  000.171: require('cmp.view')
071.985  004.107  000.407: require('cmp.core')
072.114  000.070  000.070: require('cmp.config.sources')
072.183  000.066  000.066: require('cmp.config.window')
072.216  004.568  000.325: require('cmp')
072.523  000.044  000.044: require('cmp_buffer.timer')
072.526  000.201  000.157: require('cmp_buffer.buffer')
072.528  000.284  000.083: require('cmp_buffer.source')
072.530  000.312  000.028: require('cmp_buffer')
072.542  004.905  000.025: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
072.748  000.152  000.152: require('cmp_cmdline')
072.761  000.175  000.023: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
072.829  000.021  000.021: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
073.038  000.159  000.159: require('cmp_path')
073.051  000.182  000.023: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
073.251  000.120  000.120: require('cmp_luasnip')
073.277  000.164  000.044: sourcing /home/j0rdi/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
073.895  000.370  000.370: require('alpha')
073.984  000.087  000.087: require('alpha.themes.dashboard')
076.911  003.437  002.980: sourcing /home/j0rdi/.config/nvim/after/plugin/alpha.lua
077.270  000.176  000.176: require('nvim-autopairs.fastwrap')
077.673  000.149  000.149: require('nvim-autopairs.ts-conds')
077.676  000.234  000.085: require('nvim-autopairs.rules.ts_basic')
078.171  000.108  000.108: require('nvim-autopairs.completion.handlers')
